"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"wi-cc344","WRITE IN VOTES","0","","187","510","ALEXANDRIA CITY","0103","103 - LYLES CROUCH SCHOOL","ed5016","city","ALEXANDRIA CITY","cc344","Mayor (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs869","Abdel S. Elnoubi","1178","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs928","Alyia Smith Parker Gaskins","1796","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc344","Mayor (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs884","Bentley F. Hensel","29","Independent","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs866","Canek Aguirre","1188","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs872","Celianna R. Gunderson","552","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs320","Chase R. Oliver","18","Libertarian","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","2","Independent","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","3","Independent","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs883","David R. Kennedy","56","Independent","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","439","Republican","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs881","Donald S. Beyer, Jr.","1834","Democratic","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","511","Republican","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs870","Jacinta E. Greene","1306","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs882","Jerry W. Torres","492","Republican","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","21","Green","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs868","John Taylor Chapman","1370","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs317","Kamala D. Harris","1937","Democratic","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs873","M. Mason Butler","464","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs1258","Michelle M. Rief","1325","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs871","R. Kirk McPike","1150","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs874","Roy R. Byrd","610","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs1260","Ryan Edward Reyna","1145","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs867","Sarah R. Bagley","1347","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs1259","Tim J. Beaty","1201","","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs534","Timothy M. Kaine","1913","Democratic","0","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc474","WRITE IN VOTES","0","","107","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc323","WRITE IN VOTES","0","","109","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"wi-cc330","WRITE IN VOTES","0","","9","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","28","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","8","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc344","WRITE IN VOTES","0","","164","510","ALEXANDRIA CITY","0104","104 - DURANT CENTER","ed5016","city","ALEXANDRIA CITY","cc344","Mayor (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs869","Abdel S. Elnoubi","1053","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs928","Alyia Smith Parker Gaskins","1708","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc344","Mayor (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs884","Bentley F. Hensel","24","Independent","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs866","Canek Aguirre","1057","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs872","Celianna R. Gunderson","491","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs320","Chase R. Oliver","12","Libertarian","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","2","Independent","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","4","Independent","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs883","David R. Kennedy","47","Independent","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","440","Republican","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs881","Donald S. Beyer, Jr.","1669","Democratic","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","498","Republican","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs870","Jacinta E. Greene","1184","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs882","Jerry W. Torres","473","Republican","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","18","Green","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs868","John Taylor Chapman","1208","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs317","Kamala D. Harris","1742","Democratic","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs873","M. Mason Butler","405","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs1258","Michelle M. Rief","1261","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs871","R. Kirk McPike","1028","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs874","Roy R. Byrd","512","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs1260","Ryan Edward Reyna","1076","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs867","Sarah R. Bagley","1254","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs1259","Tim J. Beaty","1121","","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs534","Timothy M. Kaine","1733","Democratic","0","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc474","WRITE IN VOTES","0","","57","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6456","other","DISTRICT A","cc474","Member School Board (District A)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc323","WRITE IN VOTES","0","","78","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"wi-cc330","WRITE IN VOTES","0","","3","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","28","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","3","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc344","WRITE IN VOTES","0","","104","510","ALEXANDRIA CITY","0105","105 - LEE CENTER","ed5016","city","ALEXANDRIA CITY","cc344","Mayor (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs869","Abdel S. Elnoubi","1539","","0","510","ALEXANDRIA CITY","0106","106 - CORA KELLY","ed5016","city","ALEXANDRIA CITY","cc323","Member City Council (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs928","Alyia Smith Parker Gaskins","2483","","0","510","ALEXANDRIA CITY","0106","106 - CORA KELLY","ed5016","city","ALEXANDRIA CITY","cc344","Mayor (Alexandria City)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs884","Bentley F. Hensel","48","Independent","0","510","ALEXANDRIA CITY","0106","106 - CORA KELLY","ed6013","congressional","08","cc330","Member, House of Representatives (8th District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
