state,election_year,county,local_unit,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,dem_dropoff,rep_dropoff
NY,2024,Kings County,AD 48 ED 041,40,807,7,854,0,0,0,-185,28.75
NY,2024,Kings County,AD 48 ED 042,17,781,3,801,0,0,0,-435.29,24.2
NY,2024,Kings County,AD 48 ED 043,53,586,2,641,0,0,0,-84.91,22.7
NY,2024,Kings County,AD 48 ED 044,21,543,5,569,0,0,0,-252.38,25.41
NY,2024,Kings County,AD 48 ED 045,75,762,7,844,0,0,0,-84,22.97
NY,2024,Kings County,AD 48 ED 046,51,712,7,770,0,0,0,-113.73,28.79
NY,2024,Kings County,AD 48 ED 047,48,804,6,858,0,0,0,-135.42,28.61
NY,2024,Kings County,AD 48 ED 048,73,671,9,753,0,0,0,-90.41,29.51
NY,2024,Kings County,AD 48 ED 049,42,685,2,729,0,0,0,-126.19,26.28
NY,2024,Kings County,AD 48 ED 050,21,533,1,555,0,0,0,-209.52,26.08
NY,2024,Kings County,AD 48 ED 051,18,563,3,584,0,0,0,-266.67,35.52
NY,2024,Kings County,AD 48 ED 052,65,363,6,434,0,0,0,-44.62,30.03
NY,2024,Kings County,AD 48 ED 053,4,425,3,432,0,0,0,-1175,32.24
NY,2024,Kings County,AD 48 ED 055,44,259,11,314,0,0,0,-86.36,33.2
NY,2024,Kings County,AD 48 ED 056,7,32,0,39,0,0,0,-14.29,21.88
NY,2024,Kings County,AD 48 ED 057,14,177,1,192,0,0,0,-121.43,38.42
NY,2024,Kings County,AD 49 ED 002,42,54,1,97,0,0,0,-7.14,24.07
NY,2024,Kings County,AD 49 ED 003,35,35,4,74,0,0,0,-11.43,28.57
NY,2024,Kings County,AD 49 ED 004,134,125,6,265,0,0,0,-5.22,19.2
NY,2024,Kings County,AD 49 ED 005,118,118,4,240,0,0,0,-3.39,28.81
NY,2024,Kings County,AD 49 ED 006,168,210,2,380,0,0,0,-8.93,27.62
NY,2024,Kings County,AD 49 ED 007,140,256,12,408,0,0,0,-6.43,21.88
NY,2024,Kings County,AD 49 ED 008,182,209,13,404,0,0,0,-12.09,31.58
NY,2024,Kings County,AD 49 ED 009,191,197,6,394,0,0,0,2.09,26.4
NY,2024,Kings County,AD 49 ED 010,158,181,4,343,0,0,0,-7.59,25.97
NY,2024,Kings County,AD 49 ED 011,170,215,8,393,0,0,0,-8.82,26.51
NY,2024,Kings County,AD 49 ED 012,170,211,18,399,0,0,0,-3.53,29.86
NY,2024,Kings County,AD 49 ED 013,32,26,5,63,0,0,0,6.25,3.85
NY,2024,Kings County,AD 49 ED 014,98,124,4,226,0,0,0,-3.06,23.39
NY,2024,Kings County,AD 49 ED 015,163,267,7,437,0,0,0,-7.36,19.48
NY,2024,Kings County,AD 49 ED 016,243,292,6,541,0,0,0,-1.23,15.07
NY,2024,Kings County,AD 49 ED 017,337,472,10,819,0,0,0,-8.61,21.82
NY,2024,Kings County,AD 49 ED 018,258,340,16,614,0,0,0,-8.14,26.18
NY,2024,Kings County,AD 49 ED 019,160,188,11,359,0,0,0,0,18.09
NY,2024,Kings County,AD 49 ED 020,69,201,2,272,0,0,0,-17.39,10.95
NY,2024,Kings County,AD 49 ED 021,106,282,6,394,0,0,0,-15.09,20.92
NY,2024,Kings County,AD 49 ED 022,132,241,10,383,0,0,0,-13.64,18.67
NY,2024,Kings County,AD 49 ED 023,191,270,12,473,0,0,0,-8.38,21.48
NY,2024,Kings County,AD 49 ED 024,216,374,13,603,0,0,0,-2.78,23.26
NY,2024,Kings County,AD 49 ED 025,245,381,10,636,0,0,0,-9.8,22.31
NY,2024,Kings County,AD 49 ED 026,232,380,10,622,0,0,0,1.72,19.47
NY,2024,Kings County,AD 49 ED 027,241,408,11,660,0,0,0,-7.05,14.71
NY,2024,Kings County,AD 49 ED 028,177,310,19,506,0,0,0,-7.91,18.39
NY,2024,Kings County,AD 49 ED 029,149,265,9,423,0,0,0,-4.03,15.09
NY,2024,Kings County,AD 49 ED 030,276,332,21,629,0,0,0,-4.71,19.88
NY,2024,Kings County,AD 49 ED 031,273,437,21,731,0,0,0,-10.26,16.7
NY,2024,Kings County,AD 49 ED 032,288,504,9,801,0,0,0,-5.56,16.67
NY,2024,Kings County,AD 49 ED 033,261,471,6,738,0,0,0,-8.81,18.05
NY,2024,Kings County,AD 49 ED 034,179,199,3,381,0,0,0,-6.7,18.09
NY,2024,Kings County,AD 49 ED 035,262,433,11,706,0,0,0,-10.31,13.16
NY,2024,Kings County,AD 49 ED 036,204,417,14,635,0,0,0,-6.37,10.55
NY,2024,Kings County,AD 49 ED 037,271,506,13,790,0,0,0,-10.33,11.07
NY,2024,Kings County,AD 49 ED 038,181,257,6,444,0,0,0,-12.15,20.23
NY,2024,Kings County,AD 49 ED 039,329,474,17,820,0,0,0,-4.56,12.87
NY,2024,Kings County,AD 49 ED 040,244,430,16,690,0,0,0,-2.87,9.07
NY,2024,Kings County,AD 49 ED 041,325,541,21,887,0,0,0,-7.08,10.17
NY,2024,Kings County,AD 49 ED 042,187,270,4,461,0,0,0,-5.35,11.85
NY,2024,Kings County,AD 49 ED 043,191,292,15,498,0,0,0,-12.04,19.52
NY,2024,Kings County,AD 49 ED 044,94,135,6,235,0,0,0,-10.64,22.96
NY,2024,Kings County,AD 49 ED 045,119,102,5,226,0,0,0,-5.04,22.55
NY,2024,Kings County,AD 49 ED 046,6,4,0,10,0,0,0,16.67,50
NY,2024,Kings County,AD 49 ED 047,171,248,9,428,0,0,0,-10.53,25
NY,2024,Kings County,AD 49 ED 048,28,81,3,112,0,0,0,-7.14,8.64
NY,2024,Kings County,AD 49 ED 049,61,96,7,164,0,0,0,0,11.46
NY,2024,Kings County,AD 49 ED 050,180,281,5,466,0,0,0,-3.89,19.22
NY,2024,Kings County,AD 49 ED 051,97,266,2,365,0,0,0,-32.99,26.69
NY,2024,Kings County,AD 49 ED 052,99,101,9,209,0,0,0,-10.1,18.81
NY,2024,Kings County,AD 49 ED 053,177,180,10,367,0,0,0,-3.39,20.56
NY,2024,Kings County,AD 50 ED 001,1615,234,47,1896,0,0,0,0.12,3.42
NY,2024,Kings County,AD 50 ED 002,703,129,22,854,0,0,0,0.28,9.3
NY,2024,Kings County,AD 50 ED 003,725,118,32,875,0,0,0,1.79,10.17
NY,2024,Kings County,AD 50 ED 004,809,124,31,964,0,0,0,-2.47,10.48
NY,2024,Kings County,AD 50 ED 005,797,146,26,969,0,0,0,-0.75,13.01
NY,2024,Kings County,AD 50 ED 006,633,130,20,783,0,0,0,1.9,1.54
NY,2024,Kings County,AD 50 ED 007,711,126,21,858,0,0,0,-1.13,13.49
NY,2024,Kings County,AD 50 ED 008,948,163,31,1142,0,0,0,0.74,4.29
NY,2024,Kings County,AD 50 ED 009,6,0,1,7,0,0,0,-16.67,0
NY,2024,Kings County,AD 50 ED 010,356,71,10,437,0,0,0,-1.12,11.27
NY,2024,Kings County,AD 50 ED 011,524,132,17,673,0,0,0,0.19,3.03
NY,2024,Kings County,AD 50 ED 012,579,77,13,669,0,0,0,1.38,0
NY,2024,Kings County,AD 50 ED 013,598,113,19,730,0,0,0,0.33,2.65
NY,2024,Kings County,AD 50 ED 014,796,151,23,970,0,0,0,0.75,6.62
NY,2024,Kings County,AD 50 ED 015,631,123,14,768,0,0,0,0.95,-0.81
NY,2024,Kings County,AD 50 ED 016,705,189,24,918,0,0,0,-2.13,8.47
NY,2024,Kings County,AD 50 ED 017,765,232,33,1030,0,0,0,-1.57,8.19
NY,2024,Kings County,AD 50 ED 018,625,173,19,817,0,0,0,0.8,0.58
NY,2024,Kings County,AD 50 ED 019,707,240,28,975,0,0,0,-0.57,10.83
NY,2024,Kings County,AD 50 ED 020,789,178,31,998,0,0,0,-0.89,8.99
NY,2024,Kings County,AD 50 ED 021,717,155,21,893,0,0,0,-2.09,12.9
NY,2024,Kings County,AD 50 ED 022,781,89,20,890,0,0,0,0.51,3.37
NY,2024,Kings County,AD 50 ED 023,786,71,26,883,0,0,0,1.15,-12.68
NY,2024,Kings County,AD 50 ED 024,1248,126,40,1414,0,0,0,0.88,-11.11
NY,2024,Kings County,AD 50 ED 025,622,69,20,711,0,0,0,-0.48,0
NY,2024,Kings County,AD 50 ED 026,1061,112,30,1203,0,0,0,0.66,-3.57
NY,2024,Kings County,AD 50 ED 027,1016,149,31,1196,0,0,0,0.98,0
NY,2024,Kings County,AD 50 ED 028,353,45,6,404,0,0,0,1.7,22.22
NY,2024,Kings County,AD 50 ED 029,924,204,27,1155,0,0,0,0.22,5.88
NY,2024,Kings County,AD 50 ED 030,818,91,16,925,0,0,0,2.32,-13.19
NY,2024,Kings County,AD 50 ED 031,425,51,13,489,0,0,0,0,1.96
NY,2024,Kings County,AD 50 ED 032,439,152,15,606,0,0,0,-3.87,25
NY,2024,Kings County,AD 50 ED 033,444,348,16,808,0,0,0,-10.36,33.05
NY,2024,Kings County,AD 50 ED 034,501,376,18,895,0,0,0,-5.39,36.17
NY,2024,Kings County,AD 50 ED 035,242,372,5,619,0,0,0,-7.44,43.28
NY,2024,Kings County,AD 50 ED 036,168,222,4,394,0,0,0,-1.79,45.95
NY,2024,Kings County,AD 50 ED 037,169,465,3,637,0,0,0,-32.54,36.77
NY,2024,Kings County,AD 50 ED 038,296,252,5,553,0,0,0,-1.69,37.3
NY,2024,Kings County,AD 50 ED 039,68,275,0,343,0,0,0,-35.29,34.18
NY,2024,Kings County,AD 50 ED 040,163,381,6,550,0,0,0,-24.54,38.85
NY,2024,Kings County,AD 50 ED 041,236,260,5,501,0,0,0,-9.75,34.62
NY,2024,Kings County,AD 50 ED 042,95,323,4,422,0,0,0,-42.11,28.48
NY,2024,Kings County,AD 50 ED 043,28,346,5,379,0,0,0,-217.86,37.57
NY,2024,Kings County,AD 50 ED 044,115,500,6,621,0,0,0,-65.22,36.8
NY,2024,Kings County,AD 50 ED 045,43,530,4,577,0,0,0,-176.74,34.15
NY,2024,Kings County,AD 50 ED 046,80,502,6,588,0,0,0,-101.25,35.06
NY,2024,Kings County,AD 50 ED 047,15,388,0,403,0,0,0,-333.33,36.86
NY,2024,Kings County,AD 50 ED 048,25,394,2,421,0,0,0,-264,37.82
NY,2024,Kings County,AD 50 ED 049,36,326,0,362,0,0,0,-86.11,37.73
NY,2024,Kings County,AD 50 ED 050,538,183,12,733,0,0,0,-1.67,22.95
NY,2024,Kings County,AD 50 ED 051,634,86,15,735,0,0,0,0.32,0
NY,2024,Kings County,AD 50 ED 052,712,85,28,825,0,0,0,-0.56,14.12
NY,2024,Kings County,AD 50 ED 053,719,103,19,841,0,0,0,1.11,7.77
NY,2024,Kings County,AD 50 ED 054,434,39,18,491,0,0,0,-0.46,10.26
NY,2024,Kings County,AD 50 ED 055,261,41,1,303,0,0,0,1.15,0
NY,2024,Kings County,AD 50 ED 056,916,89,34,1039,0,0,0,0.33,4.49
NY,2024,Kings County,AD 50 ED 057,952,99,24,1075,0,0,0,2,6.06
NY,2024,Kings County,AD 50 ED 058,750,139,18,907,0,0,0,-0.93,7.91
NY,2024,Kings County,AD 50 ED 059,799,140,20,959,0,0,0,-0.75,10
NY,2024,Kings County,AD 50 ED 060,635,140,20,795,0,0,0,0,5.71
NY,2024,Kings County,AD 50 ED 061,837,107,29,973,0,0,0,-0.6,10.28
NY,2024,Kings County,AD 50 ED 062,676,95,23,794,0,0,0,-1.33,9.47
NY,2024,Kings County,AD 50 ED 063,609,97,14,720,0,0,0,0.49,1.03
NY,2024,Kings County,AD 50 ED 064,6,0,1,7,0,0,0,-16.67,0
NY,2024,Kings County,AD 50 ED 065,428,47,12,487,0,0,0,-0.23,14.89
NY,2024,Kings County,AD 51 ED 001,300,181,27,508,0,0,0,-6.67,16.57
NY,2024,Kings County,AD 51 ED 002,263,206,45,514,0,0,0,-7.6,21.36
NY,2024,Kings County,AD 51 ED 003,169,206,4,379,0,0,0,-7.1,17.96
NY,2024,Kings County,AD 51 ED 004,174,202,5,381,0,0,0,-1.15,11.39
NY,2024,Kings County,AD 51 ED 005,180,159,9,348,0,0,0,-0.56,21.38
NY,2024,Kings County,AD 51 ED 006,391,188,8,587,0,0,0,0,20.74
NY,2024,Kings County,AD 51 ED 007,432,225,19,676,0,0,0,-3.01,24.89
NY,2024,Kings County,AD 51 ED 008,448,245,12,705,0,0,0,-0.45,24.49
NY,2024,Kings County,AD 51 ED 009,338,233,10,581,0,0,0,-0.89,18.03
NY,2024,Kings County,AD 51 ED 010,171,171,10,352,0,0,0,-11.11,29.82
NY,2024,Kings County,AD 51 ED 011,415,193,14,622,0,0,0,2.41,19.69
NY,2024,Kings County,AD 51 ED 012,250,185,10,445,0,0,0,-2.8,20
NY,2024,Kings County,AD 51 ED 013,405,182,14,601,0,0,0,-1.73,21.43
NY,2024,Kings County,AD 51 ED 014,414,197,17,628,0,0,0,0.24,15.74
NY,2024,Kings County,AD 51 ED 015,406,211,19,636,0,0,0,-0.25,20.85
NY,2024,Kings County,AD 51 ED 016,432,254,10,696,0,0,0,-3.94,23.23
NY,2024,Kings County,AD 51 ED 017,415,173,20,608,0,0,0,2.17,18.5
NY,2024,Kings County,AD 51 ED 018,581,189,30,800,0,0,0,-2.24,22.22
NY,2024,Kings County,AD 51 ED 019,495,184,15,694,0,0,0,-1.21,24.46
NY,2024,Kings County,AD 51 ED 020,425,146,14,585,0,0,0,1.88,20.55
NY,2024,Kings County,AD 51 ED 021,746,205,28,979,0,0,0,-1.07,11.71
NY,2024,Kings County,AD 51 ED 022,807,164,41,1012,0,0,0,-2.73,20.12
NY,2024,Kings County,AD 51 ED 023,522,72,27,621,0,0,0,-1.92,18.06
NY,2024,Kings County,AD 51 ED 024,758,116,28,902,0,0,0,-0.13,9.48
NY,2024,Kings County,AD 51 ED 025,543,31,21,595,0,0,0,-1.29,3.23
NY,2024,Kings County,AD 51 ED 026,808,63,39,910,0,0,0,-0.87,-4.76
NY,2024,Kings County,AD 51 ED 027,234,23,12,269,0,0,0,-1.28,0
NY,2024,Kings County,AD 51 ED 028,1076,106,34,1216,0,0,0,-0.93,7.55
NY,2024,Kings County,AD 51 ED 029,1115,115,33,1263,0,0,0,-1.17,7.83
NY,2024,Kings County,AD 51 ED 030,252,15,5,272,0,0,0,0.79,0
NY,2024,Kings County,AD 51 ED 031,110,107,9,226,0,0,0,-10,19.63
NY,2024,Kings County,AD 51 ED 032,173,23,2,198,0,0,0,2.31,13.04
NY,2024,Kings County,AD 51 ED 033,644,49,19,712,0,0,0,-1.55,16.33
NY,2024,Kings County,AD 51 ED 034,497,96,4,597,0,0,0,6.84,19.79
NY,2024,Kings County,AD 51 ED 035,377,55,15,447,0,0,0,2.39,18.18
NY,2024,Kings County,AD 51 ED 036,486,70,21,577,0,0,0,-0.21,24.29
NY,2024,Kings County,AD 51 ED 037,407,82,4,493,0,0,0,3.44,21.95
NY,2024,Kings County,AD 51 ED 038,349,63,4,416,0,0,0,2.58,30.16
NY,2024,Kings County,AD 51 ED 039,5,0,0,5,0,0,0,0,0
NY,2024,Kings County,AD 51 ED 040,660,89,19,768,0,0,0,-1.82,12.36
NY,2024,Kings County,AD 51 ED 041,588,56,23,667,0,0,0,-1.87,19.64
NY,2024,Kings County,AD 51 ED 042,803,78,38,919,0,0,0,0.62,-2.56
NY,2024,Kings County,AD 51 ED 043,9,8,0,17,0,0,0,0,62.5
NY,2024,Kings County,AD 51 ED 044,672,218,44,934,0,0,0,-1.79,20.18
NY,2024,Kings County,AD 51 ED 045,440,203,28,671,0,0,0,-4.55,23.65
NY,2024,Kings County,AD 51 ED 046,328,174,13,515,0,0,0,-4.57,22.99
NY,2024,Kings County,AD 51 ED 047,369,249,14,632,0,0,0,-1.63,15.66
NY,2024,Kings County,AD 51 ED 048,155,123,7,285,0,0,0,-8.39,23.58
NY,2024,Kings County,AD 51 ED 049,193,144,7,344,0,0,0,-1.55,20.83
NY,2024,Kings County,AD 51 ED 050,137,212,3,352,0,0,0,-8.76,25.47
NY,2024,Kings County,AD 51 ED 051,115,253,5,373,0,0,0,-6.96,23.72
NY,2024,Kings County,AD 51 ED 052,386,314,24,724,0,0,0,-9.07,20.06
NY,2024,Kings County,AD 51 ED 053,171,393,16,580,0,0,0,-19.3,24.17
NY,2024,Kings County,AD 51 ED 054,409,237,29,675,0,0,0,-2.2,4.64
NY,2024,Kings County,AD 51 ED 055,9,2,0,11,0,0,0,0,50
NY,2024,Kings County,AD 51 ED 056,91,60,3,154,0,0,0,0,10
NY,2024,Kings County,AD 52 ED 001,14,337,3,354,0,0,0,-200,41.25
NY,2024,Kings County,AD 52 ED 002,667,82,15,764,0,0,0,0.3,21.95
NY,2024,Kings County,AD 52 ED 003,142,11,3,156,0,0,0,0,-9.09
NY,2024,Kings County,AD 52 ED 005,540,54,6,600,0,0,0,1.67,-9.26
NY,2024,Kings County,AD 52 ED 006,1006,141,22,1169,0,0,0,2.68,-21.28
NY,2024,Kings County,AD 52 ED 007,839,83,21,943,0,0,0,0.36,-1.2
NY,2024,Kings County,AD 52 ED 008,697,75,11,783,0,0,0,3.73,-26.67
NY,2024,Kings County,AD 52 ED 009,755,88,10,853,0,0,0,0.4,1.14
NY,2024,Kings County,AD 52 ED 010,908,105,20,1033,0,0,0,0.33,4.76
NY,2024,Kings County,AD 52 ED 011,810,65,33,908,0,0,0,0.37,-1.54
NY,2024,Kings County,AD 52 ED 012,839,71,18,928,0,0,0,1.67,-9.86
NY,2024,Kings County,AD 52 ED 013,72,12,3,87,0,0,0,1.39,-8.33
NY,2024,Kings County,AD 52 ED 014,713,75,18,806,0,0,0,-0.28,1.33
NY,2024,Kings County,AD 52 ED 015,709,72,10,791,0,0,0,0.14,18.06
NY,2024,Kings County,AD 52 ED 016,1119,94,20,1233,0,0,0,3.04,-21.28
NY,2024,Kings County,AD 52 ED 017,997,96,25,1118,0,0,0,1.6,-13.54
NY,2024,Kings County,AD 52 ED 018,908,89,22,1019,0,0,0,0.77,-7.87
NY,2024,Kings County,AD 52 ED 019,553,33,21,607,0,0,0,0.54,-39.39
NY,2024,Kings County,AD 52 ED 020,906,67,24,997,0,0,0,2.43,-16.42
NY,2024,Kings County,AD 52 ED 021,1163,89,18,1270,0,0,0,3.61,-33.71
NY,2024,Kings County,AD 52 ED 022,1100,97,35,1232,0,0,0,-0.09,-12.37
NY,2024,Kings County,AD 52 ED 023,309,31,7,347,0,0,0,-0.97,-6.45
NY,2024,Kings County,AD 52 ED 024,934,122,29,1085,0,0,0,0,-3.28
NY,2024,Kings County,AD 52 ED 025,1013,67,22,1102,0,0,0,0.79,-4.48
NY,2024,Kings County,AD 52 ED 026,1271,109,38,1418,0,0,0,1.42,-19.27
NY,2024,Kings County,AD 52 ED 028,713,37,23,773,0,0,0,0.56,-18.92
NY,2024,Kings County,AD 52 ED 029,933,52,27,1012,0,0,0,1.82,-19.23
NY,2024,Kings County,AD 52 ED 030,949,77,30,1056,0,0,0,0.32,-9.09
NY,2024,Kings County,AD 52 ED 031,624,59,19,702,0,0,0,0,-1.69
NY,2024,Kings County,AD 52 ED 032,783,64,20,867,0,0,0,0.89,-12.5
NY,2024,Kings County,AD 52 ED 033,326,18,4,348,0,0,0,1.53,-16.67
NY,2024,Kings County,AD 52 ED 034,715,48,12,775,0,0,0,0.84,-2.08
NY,2024,Kings County,AD 52 ED 035,580,46,24,650,0,0,0,0,-6.52
NY,2024,Kings County,AD 52 ED 036,806,54,25,885,0,0,0,0.99,-7.41
NY,2024,Kings County,AD 52 ED 037,710,56,19,785,0,0,0,0.56,-1.79
NY,2024,Kings County,AD 52 ED 038,397,16,8,421,0,0,0,2.02,-25
NY,2024,Kings County,AD 52 ED 039,861,58,23,942,0,0,0,1.39,-10.34
NY,2024,Kings County,AD 52 ED 040,929,43,22,994,0,0,0,2.26,-23.26
NY,2024,Kings County,AD 52 ED 041,725,39,21,785,0,0,0,1.66,-5.13
NY,2024,Kings County,AD 52 ED 042,992,74,34,1100,0,0,0,0.91,10.81
NY,2024,Kings County,AD 52 ED 043,634,74,12,720,0,0,0,-0.63,8.11
NY,2024,Kings County,AD 52 ED 044,707,119,20,846,0,0,0,0.57,-5.88
NY,2024,Kings County,AD 52 ED 045,759,62,21,842,0,0,0,-0.4,-11.29
NY,2024,Kings County,AD 52 ED 046,815,42,15,872,0,0,0,1.6,-23.81
NY,2024,Kings County,AD 52 ED 047,858,76,15,949,0,0,0,1.17,0
NY,2024,Kings County,AD 52 ED 048,842,97,28,967,0,0,0,0.36,-7.22
NY,2024,Kings County,AD 52 ED 049,883,100,28,1011,0,0,0,0.57,-13
NY,2024,Kings County,AD 52 ED 050,881,149,28,1058,0,0,0,-0.68,4.03
NY,2024,Kings County,AD 52 ED 051,311,44,7,362,0,0,0,-0.64,-2.27
NY,2024,Kings County,AD 52 ED 052,722,44,16,782,0,0,0,0,-4.55
NY,2024,Kings County,AD 52 ED 053,527,18,19,564,0,0,0,-0.57,-27.78
NY,2024,Kings County,AD 52 ED 054,743,62,22,827,0,0,0,0.13,-6.45
NY,2024,Kings County,AD 52 ED 055,386,80,4,470,0,0,0,5.44,21.25
NY,2024,Kings County,AD 52 ED 056,333,71,2,406,0,0,0,4.2,28.17
NY,2024,Kings County,AD 52 ED 057,663,25,22,710,0,0,0,-0.45,-4
NY,2024,Kings County,AD 52 ED 058,279,25,9,313,0,0,0,-1.08,12
NY,2024,Kings County,AD 52 ED 059,344,73,1,418,0,0,0,2.33,19.18
NY,2024,Kings County,AD 52 ED 060,1038,99,23,1160,0,0,0,0.1,20.2
NY,2024,Kings County,AD 52 ED 061,948,108,18,1074,0,0,0,0.42,0.93
NY,2024,Kings County,AD 52 ED 062,555,89,20,664,0,0,0,-0.36,17.98
NY,2024,Kings County,AD 52 ED 063,853,85,36,974,0,0,0,0.23,-5.88
NY,2024,Kings County,AD 52 ED 064,649,47,11,707,0,0,0,2.47,6.38
NY,2024,Kings County,AD 52 ED 065,822,45,28,895,0,0,0,0.85,-33.33
NY,2024,Kings County,AD 52 ED 066,877,44,22,943,0,0,0,1.14,-11.36
NY,2024,Kings County,AD 52 ED 067,815,52,21,888,0,0,0,-0.74,7.69
NY,2024,Kings County,AD 52 ED 068,835,54,20,909,0,0,0,-0.72,-1.85
NY,2024,Kings County,AD 52 ED 069,955,56,19,1030,0,0,0,1.57,-5.36
NY,2024,Kings County,AD 52 ED 070,243,11,2,256,0,0,0,1.65,-27.27
NY,2024,Kings County,AD 52 ED 071,749,33,27,809,0,0,0,-0.27,-12.12
NY,2024,Kings County,AD 52 ED 072,403,15,16,434,0,0,0,-0.5,-13.33
NY,2024,Kings County,AD 52 ED 073,898,52,29,979,0,0,0,-1,-3.85
NY,2024,Kings County,AD 52 ED 074,69,5,2,76,0,0,0,0,0
NY,2024,Kings County,AD 52 ED 075,767,34,18,819,0,0,0,0.52,0
NY,2024,Kings County,AD 52 ED 076,691,17,6,714,0,0,0,1.59,5.88
NY,2024,Kings County,AD 52 ED 077,913,41,25,979,0,0,0,0.33,0
NY,2024,Kings County,AD 52 ED 078,316,6,6,328,0,0,0,0.32,-50
NY,2024,Kings County,AD 52 ED 079,960,46,28,1034,0,0,0,0.73,-4.35
NY,2024,Kings County,AD 52 ED 080,990,44,28,1062,0,0,0,-0.4,-18.18
NY,2024,Kings County,AD 52 ED 081,1027,49,14,1090,0,0,0,-0.29,4.08
NY,2024,Kings County,AD 52 ED 082,989,61,28,1078,0,0,0,1.92,-31.15
NY,2024,Kings County,AD 52 ED 083,1085,83,24,1192,0,0,0,1.29,-12.05
NY,2024,Kings County,AD 52 ED 084,1223,62,30,1315,0,0,0,0.16,-12.9
NY,2024,Kings County,AD 52 ED 085,995,48,31,1074,0,0,0,0.6,-16.67
NY,2024,Kings County,AD 52 ED 086,576,41,18,635,0,0,0,0.35,-7.32
NY,2024,Kings County,AD 52 ED 087,4,1,0,5,0,0,0,0,100
NY,2024,Kings County,AD 52 ED 088,633,72,15,720,0,0,0,-1.26,9.72
NY,2024,Kings County,AD 52 ED 100,2,1,1,4,0,0,0,-50,0
NY,2024,Kings County,AD 52 ED 101,424,28,9,461,0,0,0,2.12,-14.29
NY,2024,Kings County,AD 52 ED 102,6,5,1,12,0,0,0,-16.67,20
NY,2024,Kings County,AD 53 ED 001,585,131,38,754,0,0,0,-2.22,22.14
NY,2024,Kings County,AD 53 ED 002,596,91,32,719,0,0,0,1.34,3.3
NY,2024,Kings County,AD 53 ED 003,520,149,26,695,0,0,0,-4.23,17.45
NY,2024,Kings County,AD 53 ED 004,297,57,5,359,0,0,0,0.34,8.77
NY,2024,Kings County,AD 53 ED 005,442,131,16,589,0,0,0,-2.26,21.37
NY,2024,Kings County,AD 53 ED 006,477,137,4,618,0,0,0,6.92,18.25
NY,2024,Kings County,AD 53 ED 007,345,99,18,462,0,0,0,1.74,29.29
NY,2024,Kings County,AD 53 ED 008,598,138,18,754,0,0,0,0.5,17.39
NY,2024,Kings County,AD 53 ED 009,461,120,28,609,0,0,0,-4.12,10.83
NY,2024,Kings County,AD 53 ED 010,551,150,31,732,0,0,0,-4.9,18.67
NY,2024,Kings County,AD 53 ED 011,456,148,20,624,0,0,0,-1.54,22.97
NY,2024,Kings County,AD 53 ED 012,502,174,16,692,0,0,0,-4.18,24.14
NY,2024,Kings County,AD 53 ED 013,599,117,37,753,0,0,0,-3.01,21.37
NY,2024,Kings County,AD 53 ED 014,547,119,22,688,0,0,0,-1.28,17.65
NY,2024,Kings County,AD 53 ED 015,507,151,26,684,0,0,0,-2.76,13.91
NY,2024,Kings County,AD 53 ED 016,536,94,24,654,0,0,0,-0.37,22.34
NY,2024,Kings County,AD 53 ED 017,635,106,47,788,0,0,0,-5.35,26.42
NY,2024,Kings County,AD 53 ED 018,643,94,34,771,0,0,0,-1.24,24.47
NY,2024,Kings County,AD 53 ED 019,665,92,37,794,0,0,0,0.6,16.3
NY,2024,Kings County,AD 53 ED 020,788,104,35,927,0,0,0,-1.52,25
NY,2024,Kings County,AD 53 ED 021,686,162,28,876,0,0,0,0.15,29.63
NY,2024,Kings County,AD 53 ED 022,752,116,34,902,0,0,0,-0.53,26.72
NY,2024,Kings County,AD 53 ED 023,551,90,20,661,0,0,0,-1.63,13.33
NY,2024,Kings County,AD 53 ED 024,600,93,30,723,0,0,0,-2.17,21.51
NY,2024,Kings County,AD 53 ED 025,577,83,37,697,0,0,0,-2.25,14.46
NY,2024,Kings County,AD 53 ED 026,579,132,21,732,0,0,0,0.17,27.27
NY,2024,Kings County,AD 53 ED 027,598,105,44,747,0,0,0,-1,10.48
NY,2024,Kings County,AD 53 ED 028,576,107,38,721,0,0,0,-2.6,17.76
NY,2024,Kings County,AD 53 ED 029,547,119,27,693,0,0,0,-5.12,28.57
NY,2024,Kings County,AD 53 ED 030,400,53,31,484,0,0,0,-3,11.32
NY,2024,Kings County,AD 53 ED 031,500,61,26,587,0,0,0,-3.4,21.31
NY,2024,Kings County,AD 53 ED 032,445,98,18,561,0,0,0,-0.45,16.33
NY,2024,Kings County,AD 53 ED 033,362,67,2,431,0,0,0,9.12,25.37
NY,2024,Kings County,AD 53 ED 034,247,71,1,319,0,0,0,9.72,23.94
NY,2024,Kings County,AD 53 ED 035,398,85,13,496,0,0,0,-0.5,23.53
NY,2024,Kings County,AD 53 ED 036,530,146,15,691,0,0,0,-1.13,30.14
NY,2024,Kings County,AD 53 ED 037,220,460,5,685,0,0,0,-25.91,30.43
NY,2024,Kings County,AD 53 ED 038,448,241,10,699,0,0,0,-3.35,22.82
NY,2024,Kings County,AD 53 ED 039,433,212,9,654,0,0,0,-3.23,32.08
NY,2024,Kings County,AD 53 ED 040,513,209,15,737,0,0,0,-2.34,24.4
NY,2024,Kings County,AD 53 ED 041,668,190,19,877,0,0,0,-0.45,21.58
