state,election_year,county,local_unit,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,comparison_total,cvr_rows,source_url
NV,2024,Clark County,7614 (7614|00),1251,1351,53,2655,1261,1230,132,2623,2658,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7622 (7622|00),256,289,15,560,257,258,35,550,560,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7624 (7624|00),704,632,14,1350,682,581,72,1335,1353,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7625 (7625|00),1201,1408,52,2661,1216,1300,106,2622,2666,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7634 (7634|00),739,789,34,1562,748,741,55,1544,1565,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7641 (7641|00),717,857,22,1596,730,796,54,1580,1600,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7643 (7643|00),803,922,43,1768,808,854,84,1746,1769,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7651 (7651|00),927,986,39,1952,943,891,81,1915,1955,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7652 (7652|00),513,775,22,1310,513,718,64,1295,1315,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7654 (7654|00),40,43,1,84,41,35,7,83,88,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7663 (7663|00),403,389,10,802,392,363,31,786,803,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7665 (7665|00),1433,1373,50,2856,1434,1276,114,2824,2858,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7674 (7674|00),561,691,25,1277,578,630,49,1257,1277,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7675 (7675|00),328,447,12,787,349,398,32,779,788,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7683 (7683|00),627,650,24,1301,640,591,58,1289,1306,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7684 (7684|00),865,768,28,1661,865,695,83,1643,1665,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7691 (7691|00),836,992,40,1868,851,927,76,1854,1873,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7705 (7705|00),461,621,15,1097,461,595,37,1093,1100,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7707 (7707|00),161,176,7,344,160,166,19,345,348,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7714 (7714|00),434,307,23,764,418,263,65,746,764,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7715 (7715|00),765,666,22,1453,751,590,98,1439,1455,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7723 (7723|00),723,640,26,1389,729,576,68,1373,1396,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7726 (7726|00),324,161,4,489,312,139,31,482,491,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7730 (7730|00),1034,951,46,2031,1046,849,102,1997,2033,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,9996 (9996|00),22,18,0,40,0,0,0,0,40,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
